lq,hq
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_143.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_143.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_144.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_144.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_145.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_145.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_146.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_146.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_147.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_147.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_148.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_148.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_149.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_149.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_150.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_150.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_151.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_151.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_152.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_152.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_153.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_153.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_154.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_154.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_155.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_155.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_156.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_156.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_157.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_157.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_158.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_158.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_159.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_159.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_160.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_160.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_161.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_161.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_162.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_162.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_163.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_163.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_164.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_164.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_165.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_165.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_166.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_166.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_167.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_167.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_168.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_168.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_169.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_169.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_170.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_170.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_171.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_171.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_172.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_172.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_173.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_173.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_174.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_174.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_175.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_175.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_176.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_176.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_177.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_177.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_178.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_178.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_179.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_179.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_180.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_180.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_181.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_181.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_182.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_182.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_183.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_183.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_184.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_184.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_185.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_185.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00485_洇00485_186.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00485_原00485_186.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_001.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_001.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_002.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_002.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_003.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_003.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_004.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_004.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_005.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_005.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_006.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_006.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_007.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_007.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_008.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_008.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_009.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_009.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_010.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_010.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_014.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_014.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_015.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_015.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_017.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_017.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_018.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_018.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_023.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_023.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_024.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_024.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_026.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_026.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_034.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_034.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_037.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_037.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_040.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_040.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_041.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_041.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_042.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_042.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_045.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_045.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_046.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_046.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_047.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_047.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_055.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_055.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_056.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_056.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_057.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_057.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_060.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_060.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_061.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_061.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_065.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_065.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_069.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_069.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_070.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_070.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_071.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_071.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_072.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_072.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_073.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_073.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_074.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_074.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_079.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_079.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_080.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_080.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_081.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_081.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_082.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_082.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_083.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_083.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00487_洇00487_085.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00487_原00487_085.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_001.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_001.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_002.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_002.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_010.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_010.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_012.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_012.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_013.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_013.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_014.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_014.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_015.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_015.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_020.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_020.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_021.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_021.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_022.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_022.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_024.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_024.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_025.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_025.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_027.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_027.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_030.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_030.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_031.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_031.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_034.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_034.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_035.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_035.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_036.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_036.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_037.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_037.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_038.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_038.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_039.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_039.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_040.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_040.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_042.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_042.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_043.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_043.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_044.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_044.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_045.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_045.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_046.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_046.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_047.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_047.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_048.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_048.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_049.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_049.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_050.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_050.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00488_洇00488_051.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00488_原00488_051.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_001.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_001.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_003.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_003.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_004.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_004.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_005.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_005.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_006.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_006.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_007.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_007.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_008.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_008.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_009.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_009.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_010.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_010.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_011.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_011.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_012.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_012.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_013.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_013.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00489_洇00489_014.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00489_原00489_014.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_001.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_001.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_002.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_002.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_003.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_003.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_004.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_004.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_005.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_005.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_006.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_006.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_007.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_007.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_008.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_008.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_009.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_009.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_010.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_010.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_011.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_011.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_012.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_012.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_013.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_013.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_014.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_014.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_015.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_015.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_016.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_016.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_017.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_017.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_018.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_018.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_019.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_019.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_020.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_020.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_021.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_021.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_022.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_022.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_023.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_023.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_024.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_024.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_025.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_025.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_026.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_026.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_027.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_027.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_028.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_028.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_029.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_029.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_030.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_030.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_031.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_031.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_032.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_032.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_033.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_033.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_034.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_034.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_035.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_035.png
/data/xjc/训练集+测试集（首映版）/train/Red/D/ink/00490_洇00490_036.png,/data/xjc/训练集+测试集（首映版）/train/Red/D/origin/00490_原00490_036.png
